0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.010627623384780016, 0.0011223450145116942, 0.0017795787574927668
0.010791721654886344, 0.0011400123792952854, 0.0019521083925207738
0.01095894618134352, 0.0011568012297011876, 0.0021312414957251336
0.011127984305493027, 0.0011726328072736436, 0.0023168564801709646
0.011298586981952158, 0.001187436974023015, 0.002509094973690368
0.011470518399153445, 0.001201146992528379, 0.002707984623488119
0.011643586760931135, 0.0012136962309767796, 0.0029136041985454164
0.011817568963530478, 0.0012250192019376271, 0.0031260253622013012
0.011992287135983076, 0.0012350551558668599, 0.0033452421955438016
0.01216743962548747, 0.0012437423315549978, 0.0035712746293636854
0.012342760310447093, 0.0012510223516262187, 0.003804147796735824
0.012518142455569092, 0.0012568450743337678, 0.004043795530175864
0.012693157375745834, 0.001261157179492045, 0.004290162919806828
0.012867528190790511, 0.0012639114034307397, 0.004543227746212908
0.013041180499056226, 0.0012650718619742207, 0.004802840835631927
0.013213645451370104, 0.0012646007808054804, 0.005068777731325691
0.013384870963029205, 0.001262464113617412, 0.0053412202346820314
0.013547676501530215, 0.00125853295021372, 0.0056180586683209355
0.013714405191886214, 0.0012529832551315678, 0.005902258802185478
0.01387882032094806, 0.0012457084704919907, 0.006192158947786852
0.01404063544967793, 0.001236701755569669, 0.006487488450900747
0.014199565814524029, 0.0012259609918761072, 0.006787981392120113
0.014355328446369942, 0.0012134903529226193, 0.00709333521494393
0.014507633203712456, 0.0011993003833392635, 0.007403210274796235
0.014657854118884484, 0.0011834364596712277, 0.007717785729592863
0.014802698851940743, 0.001165868340065046, 0.008035736382777048
0.014943334581857592, 0.0011466482072410855, 0.008357105000849241
0.015079475758982941, 0.0011258064474173324, 0.008681520215068905
0.015211035318978605, 0.0011033882839495135, 0.009008474833332614
0.015337626420720452, 0.0010794318039355488, 0.009337507374998555
0.015456060338700284, 0.0010539256523234286, 0.009667110262460643
0.015571856377797288, 0.0010270357090362836, 0.009998662738542219
0.01568219983594643, 9.987582495494252E-4, 0.010330969638007392
0.015786860966467753, 9.691572938645976E-4, 0.010663302554257958
0.015880892922661538, 9.381888591288856E-4, 0.010993464208582382
0.01597306344428484, 9.061053071839353E-4, 0.0113240593213908
0.016059012638950154, 8.728826082560204E-4, 0.011653033948296643
0.01613860390327304, 8.385869998548401E-4, 0.011979809921170315
0.016211666425540283, 8.032863955698133E-4, 0.012303756864537996
0.01627836317460718, 7.670533358918874E-4, 0.01262443613241282
0.016338225731846623, 7.299490706937917E-4, 0.01294109526777698
0.016391315034593457, 6.920467256108509E-4, 0.013253185516984178
0.01643753595994457, 6.5341566715027E-4, 0.013560096313978809
0.016476816447020592, 6.141256556233543E-4, 0.013861221389666833
0.016509085892885134, 5.742463057671898E-4, 0.01415595065793307
0.01653430450447857, 5.338561178813706E-4, 0.014443535342134384
0.016545802508569518, 4.928206134042767E-4, 0.014721206722676627
0.01655606496164508, 4.5157196656298026E-4, 0.01499280230385791
0.016559019806947295, 4.100098122581386E-4, 0.015255529666475365
0.016556470077173757, 3.682451224467087E-4, 0.01550971622857733
0.01654488877238136, 3.2627123375306155E-4, 0.015753001611896966
0.016525875450630223, 2.8419417145819637E-4, 0.01598562126217795
0.016499444814225495, 2.4209429409616234E-4, 0.01620689276645637
0.016462738136528765, 1.9995723804022703E-4, 0.016415075230569287
0.016420862193671004, 1.5799305985808587E-4, 0.01661199624321219
0.016368043460332715, 1.1612706275343498E-4, 0.016794283977051072
0.016310470892138995, 7.46008103735818E-5, 0.016964406451809966
0.01624507553594079, 3.3412750811478986E-5, 0.017120333067984106
0.016171782348919694, -7.357876331326452E-6, 0.017261500520961093
0.01609051222421387, -4.7629701672491365E-5, 0.01738735475035691
0.016001180214935573, -8.731912992310242E-5, 0.017497351260670646
0.015903321902695056, -1.263470723191773E-4, 0.01759071832882375
0.01579807647568554, -1.6459208173635886E-4, 0.017667596573159194
0.015684016596499983, -2.020075067825644E-4, 0.017726874095955525
0.015561509596291101, -2.384820882692651E-4, 0.017768245011360984
0.015430447346486575, -2.7392030096606845E-4, 0.017791236093353202
0.015290717879075766, -3.0822447263290087E-4, 0.01779539349073822
0.015142200945988282, -3.4129523254122773E-4, 0.017780282945861092
0.014979283532533305, -3.73247341306282E-4, 0.017743069644108544
0.014812559775608358, -4.0355769153244125E-4, 0.017688062491087342
0.014636700962417093, -4.323272657469346E-4, 0.017612645037031527
0.01424285002065151, -4.6337135389684647E-4, 0.017261349096249434
0.01362995127643063, -4.890105184749416E-4, 0.016619307733361177
0.013007568332560115, -5.030590860979345E-4, 0.015937150620289442
0.012379154151011429, -5.065260536092353E-4, 0.015221415253185544
0.011746369896920905, -5.004218431601259E-4, 0.01447766923941285
0.011110833717283164, -4.8568750267463656E-4, 0.013711201785722382
0.010476220447683371, -4.632668811748175E-4, 0.012929381643170146
0.009838143919986386, -4.3389180772201996E-4, 0.012131081284787237
0.009204109131463856, -3.9853434661729636E-4, 0.011327598875253031
0.008573618229995805, -3.579375591922229E-4, 0.010521543889835172
0.007948063363469426, -3.1286642837002887E-4, 0.009717449734090833
0.007331582068049514, -2.638898589886196E-4, 0.008920573401423715
0.006719672813422672, -2.11988706126931E-4, 0.008132521845100715
0.00611657933968357, -1.576592353309536E-4, 0.007358169602004638
0.0055234337751164375, -1.0151060622298758E-4, 0.0066008173089509015
0.00494129088818096, -4.411415423888343E-5, 0.005863439918702973
0.0043760754187553985, 1.4188080440291628E-5, 0.005151233175559211
0.0038179760312462285, 7.248472355669833E-5, 0.0044609897734670945
0.0032736587121613425, 1.3053726000933352E-4, 0.003797737107969823
0.002743895241479999, 1.879172085210712E-4, 0.0031631758264059062
0.0022326330306272624, 2.44378192666872E-4, 0.0025601808590869357
0.001733266417870416, 2.9921746548389194E-4, 0.001986556927328742
0.001250417943883697, 3.5227085173161754E-4, 0.0014450698845760446
7.899876498849157E-4, 4.0347637355786503E-4, 9.38710176668911E-4
3.3992795481552207E-4, 4.519822218895797E-4, 4.619339070399686E-4
-9.190682059201372E-5, 4.978364254970558E-4, 1.8432548697377982E-5
-5.045641339667117E-4, 5.408123357213412E-4, -3.9162946978166246E-4
-9.00823646588611E-4, 5.805278784567491E-4, -7.699367453037897E-4
-0.00127756776251009, 6.168959064272173E-4, -0.00111566685847575
-0.0016298376571448614, 6.499561619754957E-4, -0.0014274921079735492
-0.001965556225086873, 6.791156570020718E-4, -0.0017096100323792385
-0.0022814058499045498, 7.043678046780855E-4, -0.0019615949204769834
-0.002577192658601346, 7.255702500312822E-4, -0.0021844348892672283
-0.0028527869450094556, 7.426004867330249E-4, -0.002379227753578128
-0.0031081230377278946, 7.553508590198987E-4, -0.0025471101776559646
-0.003343154922491598, 7.6376158264857E-4, -0.0026894580245100386
-0.00355779447532667, 7.677936889596282E-4, -0.002807583846569761
-0.00375215760840808, 7.674015493002173E-4, -0.0029026865745838126
-0.003926340318201715, 7.626095039885428E-4, -0.0029762557242447585
-0.004080400671706785, 7.534675416795977E-4, -0.0030296713759583316
-0.004214482462041591, 7.400581247036797E-4, -0.0030643370029961314
